S02,-0.09628809861434437
S13,-0.6411643436343509
S27,-0.8963310266261834
S35,-0.9297057982361306
S38,-0.37428599704559207
S02,-0.00392656005204059
S13,-0.6434549327871268
S27,-0.9309840826592848
S35,-0.9297057982361306
S38,-0.37428599704559207
S02,-0.00392656005204059
S13,-0.5958931261623333
S27,-0.9511523739730987
S35,-0.9297057982361306
S38,-0.37428599704559207
S02,-0.043235843542861536
S13,-0.6238219473148616
S27,-0.9637132052804335
S35,-0.9297057982361306
S38,-0.3956659606200125
S02,-0.043235843542861536
S13,-0.6456502700304352
S27,-0.9480399029600451
S35,-0.9381333892054403
S38,-0.3956659606200125
S02,-0.01900128436564063
S13,-0.6456502700304352
S27,-0.9278438147087068
S35,-1.0
S38,-0.4181006229465824
S02,-0.01900128436564063
S13,-0.6456502700304352
S27,-0.9068542654377376
S35,-0.9817565446660903
S38,-0.4181006229465824
S02,-0.022183862398792845
S13,-0.6456502700304352
S27,-1.0
S35,-0.9867299879080669
S38,-0.4181006229465824
S02,-0.006294904784398179
S13,-0.6531984408946766
S27,-0.9797541708854345
S35,-0.9700322834244248
S38,-0.4181006229465824
S02,-0.04963728294241472
S13,-0.666515858544776
S27,-1.0
S35,-1.0
S38,-0.4889017289892028
S02,-0.054134846492536984
S13,-0.7309771887091704
S27,-0.9799918873268401
S35,-0.9541779214477683
S38,-0.4889017289892028
S02,-0.07997991980457551
S13,-0.7927797884397392
S27,-1.0
S35,-0.9873801681456053
S38,-0.4889017289892028
S02,-0.10851393928349629
S13,-0.8427097891372637
S27,-0.9596656009753869
S35,-0.9640263399526501
S38,-0.4946002175439956
S02,-0.10851393928349629
S13,-0.7926198046740905
S27,-0.9228383383579327
S35,-0.9817700227543819
S38,-0.4946002175439956
S02,-0.13155594923052705
S13,-0.8370575758894142
S27,-0.9589166234395133
S35,-0.9714900665387156
S38,-0.4946002175439956
S02,-0.10438240977160657
S13,-0.7921044387971925
S27,-0.9987261225819855
S35,-1.0
S38,-0.49237918126402624
S02,-0.11539166178545474
S13,-0.8530164012402823
S27,-0.9912397081141526
S35,-0.9834414629633919
S38,-0.49237918126402624
S02,-0.17632980294257292
S13,-0.9444631975129383
S27,-0.9815882382347626
S35,-0.9691959595414936
S38,-0.49237918126402624
S02,-0.21569980168358469
S13,-0.9377633116819737
S27,-1.0
