B10,0.8741226456366897
B13,-0.45951812049801
B26,0.08130991095058847
B35,-0.6140881050526847
B37,-0.6493431707167534
B10,0.8456263296236963
B13,-0.5278765854021413
B26,0.12589957398149204
B35,-0.5616992031777326
B37,-0.6645469012981472
B10,0.7762099158155151
B13,-0.4973843561450667
B26,0.12589957398149204
B35,-0.5767898007209267
B37,-0.648651564529769
B10,0.8233243333555202
B13,-0.45372949360568415
B26,0.06943599256080189
B35,-0.5565253007012295
B37,-0.608538515327778
B10,0.8657977853378379
B13,-0.48690069202866304
B26,0.015965482427689054
B35,-0.5478776158970493
B37,-0.619097381385027
B10,0.8136137561746073
B13,-0.45969670046105243
B26,0.015965482427689054
B35,-0.5209722167656028
B37,-0.619097381385027
B10,0.8136137561746073
B13,-0.4466998987812641
B26,0.02056939247790323
B35,-0.47993640110340136
B37,-0.5713614521870484
B10,0.77404157455945
B13,-0.39606824313382527
B26,-0.026230079048656013
B35,-0.47993640110340136
B37,-0.5713614521870484
B10,0.7669501578474092
B13,-0.39606824313382527
B26,-0.03668444678037774
B35,-0.47993640110340136
B37,-0.4921384765399045
B10,0.7557708885675932
B13,-0.44087273364563423
B26,-0.10116101118337104
B35,-0.464064308070422
B37,-0.448797720551666
B10,0.7557708885675932
B13,-0.4846025957250017
B26,-0.08367131012241442
B35,-0.4082669458702391
B37,-0.43533727608848033
B10,0.7557708885675932
B13,-0.4846025957250017
B26,-0.08367131012241442
B35,-0.4082669458702391
B37,-0.43533727608848033
B10,0.719936703087029
B13,-0.39755268386569564
B26,-0.10319538042717694
B35,-0.5221589513115785
B37,-0.4402145582867673
B10,0.6599889504612023
B13,-0.39755268386569564
B26,-0.11854053506901807
B35,-0.5247941441277331
B37,-0.4183586709580115
B10,0.7270691304103457
B13,-0.42126249429651574
B26,-0.13368084771839833
B35,-0.4696342607376383
B37,-0.35242194030954754
B10,0.7914588949296504
B13,-0.4136787506731731
B26,-0.0737863597883297
B35,-0.4603717364244212
B37,-0.3995362099267424
B10,0.7294097836157207
B13,-0.4243686399372463
B26,-0.18656125668100346
B35,-0.5257728312269391
B37,-0.40240537790341807
B10,0.7446424335360764
B13,-0.4165576680779235
B26,-0.22406525517849282
B35,-0.5033113298002806
B37,-0.40240537790341807
B10,0.7608902708457218
B13,-0.36294067121971385
B26,-0.20333798241722933
B35,-0.447251817966083
B37,-0.4362712032489634
B10,0.6931578547166508
B13,-0.33248832986385896
B26,-0.20177353436158788
B35,-0.42461548186629633
B37,-0.4393555848466558
B10,0.6931578547166508
B13,-0.3325740091857807
B26,-0.1862614357303461
B35,-0.5075129869424175
B37,-0.4194340962298499
B10,0.7299217186432492
B13,-0.3325740091857807
B26,-0.18344194730168825
B35,-0.4795340464421514
B37,-0.39786227458423273
B10,0.7211518896645842
B13,-0.3207435409010032
B26,-0.19949760929883317
B35,-0.4795340464421514
B37,-0.3539170706471597
B10,0.6991737596140918
B13,-0.30487498745486347
B26,-0.24161094391310853
B35,-0.5363754636653926
B37,-0.40132474589148615
B10,0.6395844819712624
B13,-0.31053111424081564
B26,-0.23169169871362189
B35,-0.46644611227026667
B37,-0.4097443859146698
B10,0.5908067003009908
B13,-0.27998484687118147
B26,-0.1940931923958909
B35,-0.5687524166935191
B37,-0.3611482805648702
B10,0.564453562814208
B13,-0.22884603779636536
B26,-0.18814852310978977
B35,-0.5687524166935191
B37,-0.32018369133701313
B10,0.6238149311413347
B13,-0.22884603779636536
B26,-0.22627327394001057
B35,-0.5687524166935191
B37,-0.3421560174271309
B10,0.6368928202623102
B13,-0.2158616584086497
B26,-0.17249851062834531
B35,-0.6408302332797515
B37,-0.33891353017852505
B10,0.6368928202623102
B13,-0.19818191604439903
B26,-0.17249851062834531
B35,-0.7211446441826853
B37,-0.2865663292769071
B10,0.6117561387520878
B13,-0.14582507707241144
B26,-0.17249851062834531
B35,-0.666566117586204
B37,-0.36635774210991046
B10,0.6476471519215641
B13,-0.14582507707241144
B26,-0.16046820978117438
B35,-0.6731513741426907
B37,-0.3469715921287517
B10,0.6476471519215641
B13,-0.14582507707241144
B26,-0.11290944452540594
B35,-0.725063364363356
B37,-0.366027950324822
B10,0.6894565799299187
B13,-0.1323910352286728
B26,-0.08572311294172488
B35,-0.6640231881385669
B37,-0.4425628926905353
B10,0.6894565799299187
B13,-0.21864511955199878
B26,-0.08572311294172488
B35,-0.6105668053722544
B37,-0.5153330915980472
B10,0.6615201168563052
B13,-0.21864511955199878
B26,-0.1237461017824773
B35,-0.5630778017033378
B37,-0.4945495566668058
B10,0.5688400689699504
B13,-0.2567405136802991
B26,-0.09862202525759314
B35,-0.5630778017033378
B37,-0.46764564879067017
B10,0.5083769785257783
B13,-0.2404737377107854
B26,-0.08006855629792176
B35,-0.531125662109375
B37,-0.4777143006973668
B10,0.5319283834964106
B13,-0.2146313629877822
B26,0.044977538980884135
B35,-0.4901630019145578
B37,-0.48006740155947936
B10,0.6037224936895833
B13,-0.2241294238672192
B26,0.016529019877072212
B35,-0.4709849077118127
B37,-0.6223987855077705
B10,0.6643355744532387
B13,-0.21303517796405602
B26,-0.012861405128597247
B35,-0.518140332285793
B37,-0.5824176538049138
B10,0.6958036043251907
B13,-0.16562761251474653
B26,-0.08426822513505339
B35,-0.5519991117775325
B37,-0.5824176538049138
B10,0.7811673795992053
B13,-0.1474229755387455
B26,-0.040344071497036914
B35,-0.5657215303661481
B37,-0.608926181444715
B10,0.8286477552756398
B13,-0.08946248634859613
B26,-0.03095481459923982
B35,-0.6476160378623964
B37,-0.5039894744977732
B10,0.8545645465124652
B13,-0.11651306608835316
B26,-0.03095481459923982
B35,-0.6476160378623964
B37,-0.5064707205503413
B10,0.9383967402642279
B13,-0.16532685838688613
B26,-0.046151874721869504
B35,-0.5176384690921784
B37,-0.4480384067907468
B10,0.9065750631951027
B13,-0.20580086853353766
B26,-0.040747611726275765
B35,-0.4038309371708965
B37,-0.4480384067907468
B10,0.9687346835498127
B13,-0.20580086853353766
B26,-0.08354079553725184
B35,-0.4472011907697627
B37,-0.4853877277939098
B10,0.9144506526406637
B13,-0.20580086853353766
B26,-0.05831734429957394
B35,-0.4969946663580084
B37,-0.5072624328424733
B10,0.9723358472203967
B13,-0.1887946945329532
B26,-0.03775665171293549
B35,-0.47939199810270733
B37,-0.5289358614091898
B10,1.0
B13,-0.17513203349166373
B26,0.01784649832481569
B35,-0.5237748693092783
B37,-0.5028988444940121
B10,0.9529301618879887
B13,-0.159603259143546
B26,-0.015788180125910517
B35,-0.5646269889372145
B37,-0.535506423883736
B10,0.9529301618879887
B13,-0.15111522954434164
B26,0.029902568528630304
B35,-0.600425770712262
B37,-0.5226963470955699
B10,0.9529301618879887
B13,-0.1511084655183476
B26,0.024173780140710872
B35,-0.5245718317702369
B37,-0.5344533023572159
B10,0.9741983328434861
B13,-0.17938913529415126
B26,0.024173780140710872
B35,-0.5325537178182352
B37,-0.5906053591816174
B10,0.8984117421358819
B13,-0.17938913529415126
B26,0.028454870491715727
B35,-0.4542310611514382
B37,-0.5509331740746278
B10,0.8713888783122165
B13,-0.17938913529415126
B26,-0.019871528021943394
B35,-0.45504679577488083
B37,-0.43487861015818713
B10,0.8713888783122165
B13,-0.23854878508586852
B26,0.05496814481563017
B35,-0.4720075691452732
B37,-0.4117262907440872
B10,0.8762883039552372
B13,-0.23089088050904413
B26,-0.008769521988311865
B35,-0.4720075691452732
B37,-0.49524770432736653
B10,0.8687465004668928
B13,-0.18059606380275822
B26,-0.0109138819853235
B35,-0.447603647566173
B37,-0.5104157577082001
B10,0.9952935839273944
B13,-0.2329471000381173
B26,-0.07001900722147422
B35,-0.42925946802513476
B37,-0.5104157577082001
B10,1.0
B13,-0.194024713745438
B26,-0.11845480509362923
B35,-0.4807610934797051
B37,-0.5669386001535
B10,0.8890463386679583
B13,-0.194024713745438
B26,-0.09408956762696223
B35,-0.4807610934797051
B37,-0.6224428521191502
B10,0.8322653090589915
B13,-0.11796374702344545
B26,-0.09100753890782086
B35,-0.5451153927260326
B37,-0.6322704170019252
B10,0.8421661303727493
B13,-0.11331621464117206
B26,-0.11665796784862215
B35,-0.5771003107733546
B37,-0.6079666612762458
B10,0.8451898019152552
B13,-0.13026925644091636
B26,-0.03709592470011999
B35,-0.5791217939328219
B37,-0.6604869426838211
B10,0.8418468230830195
B13,-0.13026925644091636
B26,-0.10049843400660852
B35,-0.5419983853613702
B37,-0.6111231523303814
B10,0.9098295540693806
B13,-0.03718424177563684
B26,-0.14968307126295616
B35,-0.5956667032489709
B37,-0.6823855805986955
B10,0.8375064593853848
B13,0.019559306125641433
B26,-0.07965233208376697
B35,-0.6864505147534892
B37,-0.7158715884653601
B10,0.8375064593853848
B13,0.15780525330100706
B26,-0.06562844701856699
B35,-0.7144956948670965
B37,-0.6443437864618068
B10,0.6815029268501875
B13,0.11643010248925459
B26,-0.0031640966770124443
B35,-0.6458322596305688
B37,-0.7172791885548969
B10,0.6978031862452805
B13,0.14713218181562704
B26,-0.0022219481638202088
B35,-0.6272551904912759
B37,-0.6379896417774616
B10,0.7087973544739976
B13,0.12123278180032476
B26,-0.0022219481638202088
B35,-0.6865091655829506
B37,-0.5332070674654636
B10,0.7817132165223408
B13,0.11885536257846734
B26,-0.023733072356481436
B35,-0.7168338736032672
B37,-0.522984318893543
B10,0.8341651036457537
B13,0.163985429041633
B26,0.03499735492624382
B35,-0.7778388204577603
B37,-0.5358109644679205
B10,0.9403245361718703
B13,0.163985429041633
B26,0.05280260064845667
B35,-0.8084430484954983
B37,-0.5320448861171714
B10,0.9179543503722962
B13,0.11145539304830059
B26,-0.063596387743187
B35,-0.7701521581976365
B37,-0.5320448861171714
B10,0.9165310169608677
B13,0.037337502700230785
B26,-0.01989428375781173
B35,-0.843189329000388
B37,-0.4710960290828309
B10,0.9470675401471165
B13,-0.034597935742221086
B26,-0.02918047051332872
B35,-0.7946886892948376
B37,-0.476210457598386
B10,0.9974941314246721
B13,-0.034597935742221086
B26,0.018065251905398615
B35,-0.7277665223391274
B37,-0.47494197148380674
B10,0.9638228009003148
B13,-0.03136889178454361
B26,0.0044027114397368755
B35,-0.7212212481365046
B37,-0.5620236873458162
B10,1.0
B13,-0.055652332034493004
B26,0.01859435397654322
B35,-0.7212212481365046
B37,-0.5620236873458162
B10,1.0
B13,-0.055652332034493004
B26,-0.05363145155150763
B35,-0.6708090644890954
B37,-0.49535254962140385
B10,0.9545806373017981
B13,-0.055652332034493004
B26,0.009072510170195364
B35,-0.6419716400414649
B37,-0.5139350183713948
B10,0.9213103111568625
B13,-0.055652332034493004
B26,0.10850762718677037
B35,-0.6489163169384458
B37,-0.48887724504176083
B10,0.9395660656836151
B13,-0.060262298879488946
B26,0.08415086373218836
B35,-0.618789377603299
B37,-0.5045225199273412
B10,0.9037193218315136
B13,-0.060262298879488946
B26,0.02017601394237699
B35,-0.6142550274691932
B37,-0.5444372062777045
B10,0.9537272299617646
B13,-0.012381051484457298
B26,0.02017601394237699
B35,-0.6142550274691932
B37,-0.5202211031528381
B10,0.9135995695739737
B13,0.02282708827519938
